,State,Year,Gender,Education,Total,Population
3263,Madhya Pradesh,2002,Male,Graduate And Above,42,165961.0
3264,Madhya Pradesh,2002,Male,Higher Secondary/ Intermediate/ Pre-University (Upto Class-12),311,373776.0
3265,Madhya Pradesh,2002,Male,Matriculate/Secondary (Upto Class-10),503,547602.0
3266,Madhya Pradesh,2002,Male,Middle (Upto Class-8),855,951684.0
3267,Madhya Pradesh,2002,Male,No Education,855,792852.0
3268,Madhya Pradesh,2002,Male,Primary (Upto Class-5),983,5287167.0
3269,Madhya Pradesh,2003,Female,Diploma/Certificate,6,454.0
3270,Madhya Pradesh,2003,Female,Graduate And Above,34,92510.0
3271,Madhya Pradesh,2003,Female,Higher Secondary/ Intermediate/ Pre-University (Upto Class-12),185,221009.0
3272,Madhya Pradesh,2003,Female,Matriculate/Secondary (Upto Class-10),435,338864.0
3273,Madhya Pradesh,2003,Female,Middle (Upto Class-8),696,622785.0
3274,Madhya Pradesh,2003,Female,No Education,1050,798777.0
3275,Madhya Pradesh,2003,Female,Primary (Upto Class-5),811,4221565.0
3276,Madhya Pradesh,2003,Male,Diploma/Certificate,13,892.0
3277,Madhya Pradesh,2003,Male,Graduate And Above,42,187141.0
3278,Madhya Pradesh,2003,Male,Higher Secondary/ Intermediate/ Pre-University (Upto Class-12),285,403034.0
3279,Madhya Pradesh,2003,Male,Matriculate/Secondary (Upto Class-10),565,582109.0
3280,Madhya Pradesh,2003,Male,Middle (Upto Class-8),704,1010441.0
3281,Madhya Pradesh,2003,Male,No Education,920,832347.0
3282,Madhya Pradesh,2003,Male,Primary (Upto Class-5),1005,5352896.0
3283,Madhya Pradesh,2004,Female,Diploma/Certificate,11,531.0
3284,Madhya Pradesh,2004,Female,Graduate And Above,33,108067.0
3285,Madhya Pradesh,2004,Female,Higher Secondary/ Intermediate/ Pre-University (Upto Class-12),269,243856.0
3286,Madhya Pradesh,2004,Female,Matriculate/Secondary (Upto Class-10),479,371769.0
3287,Madhya Pradesh,2004,Female,Middle (Upto Class-8),669,694630.0
3288,Madhya Pradesh,2004,Female,No Education,867,837692.0
3289,Madhya Pradesh,2004,Female,Primary (Upto Class-5),791,4366285.0
3290,Madhya Pradesh,2004,Male,Diploma/Certificate,25,1026.0
3291,Madhya Pradesh,2004,Male,Graduate And Above,63,208321.0
3292,Madhya Pradesh,2004,Male,Higher Secondary/ Intermediate/ Pre-University (Upto Class-12),412,432292.0
3293,Madhya Pradesh,2004,Male,Matriculate/Secondary (Upto Class-10),650,616616.0
3294,Madhya Pradesh,2004,Male,Middle (Upto Class-8),815,1069198.0
3295,Madhya Pradesh,2004,Male,No Education,723,871842.0
3296,Madhya Pradesh,2004,Male,Primary (Upto Class-5),862,5418625.0
3297,Madhya Pradesh,2005,Female,Diploma/Certificate,21,608.0
3298,Madhya Pradesh,2005,Female,Graduate And Above,16,123624.0
3299,Madhya Pradesh,2005,Female,Higher Secondary/ Intermediate/ Pre-University (Upto Class-12),139,266703.0
3300,Madhya Pradesh,2005,Female,Matriculate/Secondary (Upto Class-10),348,404674.0
3301,Madhya Pradesh,2005,Female,Middle (Upto Class-8),580,766475.0
3302,Madhya Pradesh,2005,Female,No Education,841,876607.0
3303,Madhya Pradesh,2005,Female,Primary (Upto Class-5),642,4511005.0
3304,Madhya Pradesh,2005,Male,Diploma/Certificate,24,1160.0
3305,Madhya Pradesh,2005,Male,Graduate And Above,49,229501.0
3306,Madhya Pradesh,2005,Male,Higher Secondary/ Intermediate/ Pre-University (Upto Class-12),211,461550.0
3307,Madhya Pradesh,2005,Male,Matriculate/Secondary (Upto Class-10),470,651123.0
3308,Madhya Pradesh,2005,Male,Middle (Upto Class-8),682,1127955.0
3309,Madhya Pradesh,2005,Male,No Education,754,911337.0
3310,Madhya Pradesh,2005,Male,Primary (Upto Class-5),650,5484354.0
3311,Madhya Pradesh,2006,Female,Diploma/Certificate,23,685.0
3312,Madhya Pradesh,2006,Female,Graduate And Above,29,139181.0
3313,Madhya Pradesh,2006,Female,Higher Secondary/ Intermediate/ Pre-University (Upto Class-12),238,289550.0
3314,Madhya Pradesh,2006,Female,Matriculate/Secondary (Upto Class-10),387,437579.0
3315,Madhya Pradesh,2006,Female,Middle (Upto Class-8),592,838320.0
3316,Madhya Pradesh,2006,Female,No Education,863,915522.0
3317,Madhya Pradesh,2006,Female,Primary (Upto Class-5),792,4655725.0
3318,Madhya Pradesh,2006,Male,Diploma/Certificate,28,1294.0
3319,Madhya Pradesh,2006,Male,Graduate And Above,37,250681.0
3320,Madhya Pradesh,2006,Male,Higher Secondary/ Intermediate/ Pre-University (Upto Class-12),334,490808.0
3321,Madhya Pradesh,2006,Male,Matriculate/Secondary (Upto Class-10),544,685630.0
3322,Madhya Pradesh,2006,Male,Middle (Upto Class-8),657,1186712.0
3323,Madhya Pradesh,2006,Male,No Education,948,950832.0
3324,Madhya Pradesh,2006,Male,Primary (Upto Class-5),929,5550083.0
3325,Madhya Pradesh,2007,Female,Diploma/Certificate,18,762.0
3326,Madhya Pradesh,2007,Female,Graduate And Above,19,154738.0
3327,Madhya Pradesh,2007,Female,Higher Secondary/ Intermediate/ Pre-University (Upto Class-12),240,312397.0
3328,Madhya Pradesh,2007,Female,Matriculate/Secondary (Upto Class-10),473,470484.0
3329,Madhya Pradesh,2007,Female,Middle (Upto Class-8),628,910165.0
3330,Madhya Pradesh,2007,Female,No Education,739,954437.0
3331,Madhya Pradesh,2007,Female,Primary (Upto Class-5),740,4800445.0
3332,Madhya Pradesh,2007,Male,Diploma/Certificate,18,1428.0
3333,Madhya Pradesh,2007,Male,Graduate And Above,38,271861.0
3334,Madhya Pradesh,2007,Male,Higher Secondary/ Intermediate/ Pre-University (Upto Class-12),321,520066.0
3335,Madhya Pradesh,2007,Male,Matriculate/Secondary (Upto Class-10),665,720137.0
3336,Madhya Pradesh,2007,Male,Middle (Upto Class-8),789,1245469.0
3337,Madhya Pradesh,2007,Male,No Education,855,990327.0
3338,Madhya Pradesh,2007,Male,Primary (Upto Class-5),777,5615812.0
3339,Madhya Pradesh,2008,Female,Diploma/Certificate,18,839.0
3340,Madhya Pradesh,2008,Female,Graduate And Above,34,170295.0
3341,Madhya Pradesh,2008,Female,Higher Secondary/ Intermediate/ Pre-University (Upto Class-12),366,335244.0
3342,Madhya Pradesh,2008,Female,Matriculate/Secondary (Upto Class-10),387,503389.0
3343,Madhya Pradesh,2008,Female,Middle (Upto Class-8),681,982010.0
3344,Madhya Pradesh,2008,Female,No Education,922,993352.0
3345,Madhya Pradesh,2008,Female,Primary (Upto Class-5),854,4945165.0
3346,Madhya Pradesh,2008,Male,Diploma/Certificate,42,1562.0
3347,Madhya Pradesh,2008,Male,Graduate And Above,107,293041.0
3348,Madhya Pradesh,2008,Male,Higher Secondary/ Intermediate/ Pre-University (Upto Class-12),522,549324.0
3349,Madhya Pradesh,2008,Male,Matriculate/Secondary (Upto Class-10),748,754644.0
3350,Madhya Pradesh,2008,Male,Middle (Upto Class-8),947,1304226.0
3351,Madhya Pradesh,2008,Male,No Education,991,1029822.0
3352,Madhya Pradesh,2008,Male,Primary (Upto Class-5),971,5681541.0
3353,Madhya Pradesh,2009,Female,Diploma/Certificate,45,916.0
3354,Madhya Pradesh,2009,Female,Graduate And Above,41,185852.0
3355,Madhya Pradesh,2009,Female,Higher Secondary/ Intermediate/ Pre-University (Upto Class-12),473,358091.0
3356,Madhya Pradesh,2009,Female,Matriculate/Secondary (Upto Class-10),573,536294.0
3357,Madhya Pradesh,2009,Female,Middle (Upto Class-8),892,1053855.0
3358,Madhya Pradesh,2009,Female,No Education,1100,1032267.0
3359,Madhya Pradesh,2009,Female,Primary (Upto Class-5),864,5089885.0
3360,Madhya Pradesh,2009,Male,Diploma/Certificate,66,1696.0
3361,Madhya Pradesh,2009,Male,Graduate And Above,71,314221.0
3362,Madhya Pradesh,2009,Male,Higher Secondary/ Intermediate/ Pre-University (Upto Class-12),627,578582.0
3363,Madhya Pradesh,2009,Male,Matriculate/Secondary (Upto Class-10),818,789151.0
3364,Madhya Pradesh,2009,Male,Middle (Upto Class-8),1143,1362983.0
3365,Madhya Pradesh,2009,Male,No Education,1132,1069317.0
3366,Madhya Pradesh,2009,Male,Primary (Upto Class-5),1149,5747270.0
3367,Madhya Pradesh,2010,Female,Diploma/Certificate,60,993.0
3368,Madhya Pradesh,2010,Female,Graduate And Above,59,201409.0
3369,Madhya Pradesh,2010,Female,Higher Secondary/ Intermediate/ Pre-University (Upto Class-12),382,380938.0
3370,Madhya Pradesh,2010,Female,Matriculate/Secondary (Upto Class-10),621,569199.0
3371,Madhya Pradesh,2010,Female,Middle (Upto Class-8),863,1125700.0
3372,Madhya Pradesh,2010,Female,No Education,988,1071182.0
3373,Madhya Pradesh,2010,Female,Primary (Upto Class-5),910,5234605.0
3374,Madhya Pradesh,2010,Male,Diploma/Certificate,83,1830.0
3375,Madhya Pradesh,2010,Male,Graduate And Above,111,335401.0
3376,Madhya Pradesh,2010,Male,Higher Secondary/ Intermediate/ Pre-University (Upto Class-12),536,607840.0
3377,Madhya Pradesh,2010,Male,Matriculate/Secondary (Upto Class-10),937,823658.0
3378,Madhya Pradesh,2010,Male,Middle (Upto Class-8),1115,1421740.0
3379,Madhya Pradesh,2010,Male,No Education,1149,1108812.0
3380,Madhya Pradesh,2010,Male,Primary (Upto Class-5),1088,5812999.0
3381,Madhya Pradesh,2011,Female,Diploma/Certificate,21,1065.0
3382,Madhya Pradesh,2011,Female,Graduate And Above,37,216961.0
3383,Madhya Pradesh,2011,Female,Higher Secondary/ Intermediate/ Pre-University (Upto Class-12),447,403783.0
3384,Madhya Pradesh,2011,Female,Matriculate/Secondary (Upto Class-10),733,602095.0
3385,Madhya Pradesh,2011,Female,Middle (Upto Class-8),956,1197541.0
3386,Madhya Pradesh,2011,Female,No Education,905,1110095.0
3387,Madhya Pradesh,2011,Female,Primary (Upto Class-5),918,5379322.0
3388,Madhya Pradesh,2011,Male,Diploma/Certificate,68,1960.0
3389,Madhya Pradesh,2011,Male,Graduate And Above,96,356581.0
3390,Madhya Pradesh,2011,Male,Higher Secondary/ Intermediate/ Pre-University (Upto Class-12),598,637095.0
3391,Madhya Pradesh,2011,Male,Matriculate/Secondary (Upto Class-10),1071,858165.0
3392,Madhya Pradesh,2011,Male,Middle (Upto Class-8),1161,1480488.0
3393,Madhya Pradesh,2011,Male,No Education,1043,1148298.0
3394,Madhya Pradesh,2011,Male,Primary (Upto Class-5),1156,5878724.0
3395,Madhya Pradesh,2012,Female,Diploma/Certificate,26,1142.0
3396,Madhya Pradesh,2012,Female,Graduate And Above,66,232518.0
3397,Madhya Pradesh,2012,Female,Higher Secondary/ Intermediate/ Pre-University (Upto Class-12),388,426630.0
3398,Madhya Pradesh,2012,Female,Matriculate/Secondary (Upto Class-10),721,635000.0
3399,Madhya Pradesh,2012,Female,Middle (Upto Class-8),827,1269386.0
3400,Madhya Pradesh,2012,Female,No Education,1138,1149010.0
3401,Madhya Pradesh,2012,Female,Primary (Upto Class-5),817,5524042.0
3402,Madhya Pradesh,2012,Male,Diploma/Certificate,84,2094.0
3403,Madhya Pradesh,2012,Male,Graduate And Above,162,377761.0
3404,Madhya Pradesh,2012,Male,Higher Secondary/ Intermediate/ Pre-University (Upto Class-12),630,666353.0
3405,Madhya Pradesh,2012,Male,Matriculate/Secondary (Upto Class-10),1143,892672.0
3406,Madhya Pradesh,2012,Male,Middle (Upto Class-8),1205,1539245.0
3407,Madhya Pradesh,2012,Male,No Education,1272,1187793.0
3408,Madhya Pradesh,2012,Male,Primary (Upto Class-5),1229,5944453.0
3409,Madhya Pradesh,2013,Female,Diploma/Certificate,15,1219.0
3410,Madhya Pradesh,2013,Female,Graduate And Above,43,248075.0
3411,Madhya Pradesh,2013,Female,Higher Secondary/ Intermediate/ Pre-University (Upto Class-12),392,449477.0
3412,Madhya Pradesh,2013,Female,Matriculate/Secondary (Upto Class-10),598,667905.0
3413,Madhya Pradesh,2013,Female,Middle (Upto Class-8),852,1341231.0
3414,Madhya Pradesh,2013,Female,No Education,961,1187925.0
3415,Madhya Pradesh,2013,Female,Primary (Upto Class-5),912,5668762.0
3416,Madhya Pradesh,2013,Male,Diploma/Certificate,54,2228.0
3417,Madhya Pradesh,2013,Male,Graduate And Above,134,398941.0
3418,Madhya Pradesh,2013,Male,Higher Secondary/ Intermediate/ Pre-University (Upto Class-12),721,695611.0
3419,Madhya Pradesh,2013,Male,Matriculate/Secondary (Upto Class-10),1171,927179.0
3420,Madhya Pradesh,2013,Male,Middle (Upto Class-8),1261,1598002.0
3421,Madhya Pradesh,2013,Male,No Education,1088,1227288.0
3422,Madhya Pradesh,2013,Male,Primary (Upto Class-5),1215,6010182.0
3423,Madhya Pradesh,2014,Female,Diploma/Certificate,9,1296.0
3424,Madhya Pradesh,2014,Female,Graduate And Above,38,263632.0
3425,Madhya Pradesh,2014,Female,Higher Secondary/ Intermediate/ Pre-University (Upto Class-12),585,472324.0
3426,Madhya Pradesh,2014,Female,Matriculate/Secondary (Upto Class-10),543,700810.0
3427,Madhya Pradesh,2014,Female,Middle (Upto Class-8),803,1413076.0
3428,Madhya Pradesh,2014,Female,No Education,700,1226840.0
3429,Madhya Pradesh,2014,Female,Primary (Upto Class-5),754,5813482.0
3430,Madhya Pradesh,2014,Female,Professionals (Mba; Etc.),4,8285.0
3431,Madhya Pradesh,2014,Female,Status Not Known,262,91746.0
3432,Madhya Pradesh,2014,Male,Diploma/Certificate,28,2362.0
3433,Madhya Pradesh,2014,Male,Graduate And Above,96,420121.0
3434,Madhya Pradesh,2014,Male,Higher Secondary/ Intermediate/ Pre-University (Upto Class-12),760,724869.0
3435,Madhya Pradesh,2014,Male,Matriculate/Secondary (Upto Class-10),937,961686.0
3436,Madhya Pradesh,2014,Male,Middle (Upto Class-8),1135,1656759.0
3437,Madhya Pradesh,2014,Male,No Education,949,1266783.0
3438,Madhya Pradesh,2014,Male,Primary (Upto Class-5),1001,6075911.0
3439,Madhya Pradesh,2014,Male,Professionals (Mba; Etc.),9,29510.0
3440,Madhya Pradesh,2014,Male,Status Not Known,426,135853.0
3441,Maharashtra,2001,Female,Diploma/Certificate,23,1160.0
3442,Maharashtra,2001,Female,Graduate And Above,50,166882.0
3443,Maharashtra,2001,Female,Higher Secondary/ Intermediate/ Pre-University (Upto Class-12),265,557633.0
3444,Maharashtra,2001,Female,Matriculate/Secondary (Upto Class-10),895,912024.0
3445,Maharashtra,2001,Female,Middle (Upto Class-8),1375,1405376.0
3446,Maharashtra,2001,Female,No Education,1189,1178106.0
3447,Maharashtra,2001,Female,Primary (Upto Class-5),1471,6674191.0
3448,Maharashtra,2001,Male,Diploma/Certificate,78,1752.0
3449,Maharashtra,2001,Male,Graduate And Above,102,347223.0
3450,Maharashtra,2001,Male,Higher Secondary/ Intermediate/ Pre-University (Upto Class-12),448,947955.0
3451,Maharashtra,2001,Male,Matriculate/Secondary (Upto Class-10),2060,1377811.0
3452,Maharashtra,2001,Male,Middle (Upto Class-8),2587,1847546.0
3453,Maharashtra,2001,Male,No Education,1552,1186551.0
3454,Maharashtra,2001,Male,Primary (Upto Class-5),2478,7630323.0
3455,Maharashtra,2002,Female,Diploma/Certificate,18,1796.0
3456,Maharashtra,2002,Female,Graduate And Above,37,203180.0
3457,Maharashtra,2002,Female,Higher Secondary/ Intermediate/ Pre-University (Upto Class-12),245,616876.0
3458,Maharashtra,2002,Female,Matriculate/Secondary (Upto Class-10),943,965809.0
3459,Maharashtra,2002,Female,Middle (Upto Class-8),1333,1446560.0
3460,Maharashtra,2002,Female,No Education,1141,1255059.0
3461,Maharashtra,2002,Female,Primary (Upto Class-5),1360,6640144.0
3462,Maharashtra,2002,Male,Diploma/Certificate,88,3299.0
3463,Maharashtra,2002,Male,Graduate And Above,127,395741.0
3464,Maharashtra,2002,Male,Higher Secondary/ Intermediate/ Pre-University (Upto Class-12),526,1021441.0
3465,Maharashtra,2002,Male,Matriculate/Secondary (Upto Class-10),2061,1423932.0
3466,Maharashtra,2002,Male,Middle (Upto Class-8),2512,1879741.0
3467,Maharashtra,2002,Male,No Education,1650,1256486.0
3468,Maharashtra,2002,Male,Primary (Upto Class-5),2464,7589989.0
3469,Maharashtra,2003,Female,Diploma/Certificate,12,2432.0
3470,Maharashtra,2003,Female,Graduate And Above,22,239478.0
3471,Maharashtra,2003,Female,Higher Secondary/ Intermediate/ Pre-University (Upto Class-12),213,676119.0
3472,Maharashtra,2003,Female,Matriculate/Secondary (Upto Class-10),946,1019594.0
3473,Maharashtra,2003,Female,Middle (Upto Class-8),1228,1487744.0
3474,Maharashtra,2003,Female,No Education,1128,1332012.0
3475,Maharashtra,2003,Female,Primary (Upto Class-5),1395,6606097.0
3476,Maharashtra,2003,Male,Diploma/Certificate,71,4846.0
3477,Maharashtra,2003,Male,Graduate And Above,88,444259.0
3478,Maharashtra,2003,Male,Higher Secondary/ Intermediate/ Pre-University (Upto Class-12),642,1094927.0
3479,Maharashtra,2003,Male,Matriculate/Secondary (Upto Class-10),2265,1470053.0
3480,Maharashtra,2003,Male,Middle (Upto Class-8),2546,1911936.0
3481,Maharashtra,2003,Male,No Education,1526,1326421.0
3482,Maharashtra,2003,Male,Primary (Upto Class-5),2638,7549655.0
3483,Maharashtra,2004,Female,Diploma/Certificate,16,3068.0
3484,Maharashtra,2004,Female,Graduate And Above,32,275776.0
3485,Maharashtra,2004,Female,Higher Secondary/ Intermediate/ Pre-University (Upto Class-12),231,735362.0
3486,Maharashtra,2004,Female,Matriculate/Secondary (Upto Class-10),966,1073379.0
3487,Maharashtra,2004,Female,Middle (Upto Class-8),1106,1528928.0
3488,Maharashtra,2004,Female,No Education,1089,1408965.0
3489,Maharashtra,2004,Female,Primary (Upto Class-5),1382,6572050.0
3490,Maharashtra,2004,Male,Diploma/Certificate,75,6393.0
3491,Maharashtra,2004,Male,Graduate And Above,116,492777.0
3492,Maharashtra,2004,Male,Higher Secondary/ Intermediate/ Pre-University (Upto Class-12),695,1168413.0
3493,Maharashtra,2004,Male,Matriculate/Secondary (Upto Class-10),2363,1516174.0
3494,Maharashtra,2004,Male,Middle (Upto Class-8),2477,1944131.0
3495,Maharashtra,2004,Male,No Education,1476,1396356.0
3496,Maharashtra,2004,Male,Primary (Upto Class-5),2681,7509321.0
3497,Maharashtra,2005,Female,Diploma/Certificate,20,3704.0
3498,Maharashtra,2005,Female,Graduate And Above,48,312074.0
3499,Maharashtra,2005,Female,Higher Secondary/ Intermediate/ Pre-University (Upto Class-12),262,794605.0
3500,Maharashtra,2005,Female,Matriculate/Secondary (Upto Class-10),915,1127164.0
3501,Maharashtra,2005,Female,Middle (Upto Class-8),1190,1570112.0
3502,Maharashtra,2005,Female,No Education,959,1485918.0
3503,Maharashtra,2005,Female,Primary (Upto Class-5),1414,6538003.0
3504,Maharashtra,2005,Male,Diploma/Certificate,98,7940.0
3505,Maharashtra,2005,Male,Graduate And Above,108,541295.0
3506,Maharashtra,2005,Male,Higher Secondary/ Intermediate/ Pre-University (Upto Class-12),606,1241899.0
3507,Maharashtra,2005,Male,Matriculate/Secondary (Upto Class-10),2143,1562295.0
3508,Maharashtra,2005,Male,Middle (Upto Class-8),2634,1976326.0
3509,Maharashtra,2005,Male,No Education,1423,1466291.0
3510,Maharashtra,2005,Male,Primary (Upto Class-5),2570,7468987.0
3511,Maharashtra,2006,Female,Diploma/Certificate,25,4340.0
3512,Maharashtra,2006,Female,Graduate And Above,47,348372.0
3513,Maharashtra,2006,Female,Higher Secondary/ Intermediate/ Pre-University (Upto Class-12),264,853848.0
3514,Maharashtra,2006,Female,Matriculate/Secondary (Upto Class-10),987,1180949.0
3515,Maharashtra,2006,Female,Middle (Upto Class-8),1371,1611296.0
3516,Maharashtra,2006,Female,No Education,923,1562871.0
3517,Maharashtra,2006,Female,Primary (Upto Class-5),1361,6503956.0
3518,Maharashtra,2006,Male,Diploma/Certificate,86,9487.0
3519,Maharashtra,2006,Male,Graduate And Above,157,589813.0
3520,Maharashtra,2006,Male,Higher Secondary/ Intermediate/ Pre-University (Upto Class-12),736,1315385.0
3521,Maharashtra,2006,Male,Matriculate/Secondary (Upto Class-10),2397,1608416.0
3522,Maharashtra,2006,Male,Middle (Upto Class-8),3055,2008521.0
3523,Maharashtra,2006,Male,No Education,1340,1536226.0
3524,Maharashtra,2006,Male,Primary (Upto Class-5),2719,7428653.0
3525,Maharashtra,2007,Female,Diploma/Certificate,24,4976.0
3526,Maharashtra,2007,Female,Graduate And Above,52,384670.0
3527,Maharashtra,2007,Female,Higher Secondary/ Intermediate/ Pre-University (Upto Class-12),275,913091.0
3528,Maharashtra,2007,Female,Matriculate/Secondary (Upto Class-10),932,1234734.0
3529,Maharashtra,2007,Female,Middle (Upto Class-8),1365,1652480.0
3530,Maharashtra,2007,Female,No Education,802,1639824.0
3531,Maharashtra,2007,Female,Primary (Upto Class-5),1312,6469909.0
3532,Maharashtra,2007,Male,Diploma/Certificate,111,11034.0
3533,Maharashtra,2007,Male,Graduate And Above,126,638331.0
